Time,NodeID,q0,q1,q2,q3,leftActivity,confirmLeft,rightActivity,confirmRight,
599300,3.0,0.8630232,0.3894494,0.28977177,0.12720832,9.0,1.0,1.0,1.0,
596413,4.0,-0.7805074,0.44253743,0.39984405,-0.17811029,9.0,1.0,1.0,1.0,
598183,5.0,0.60768586,-0.6001284,-0.36140668,0.36956552,9.0,1.0,1.0,1.0,
597383,6.0,0.52376616,-0.62814295,-0.42441827,0.38419285,9.0,1.0,1.0,1.0,
591649,0.0,-0.4336159,0.6508949,0.4774812,0.3961748,9.0,1.0,1.0,1.0,
599827,1.0,-0.71788746,-0.11594816,-0.52506006,-0.43833223,9.0,1.0,1.0,1.0,
598876,2.0,-0.87764734,-0.09092675,-0.4328887,0.17522652,9.0,1.0,1.0,1.0,
599341,3.0,0.8630924,0.38932192,0.28976408,0.12714715,9.0,1.0,1.0,1.0,
596454,4.0,-0.78071433,0.44239953,0.3998511,-0.1775288,9.0,1.0,1.0,1.0,
598224,5.0,0.6080153,-0.599879,-0.36115617,0.3696733,9.0,1.0,1.0,1.0,
597424,6.0,0.52397215,-0.62803286,-0.42415413,0.38438356,9.0,1.0,1.0,1.0,
591690,0.0,-0.433693,0.65089744,0.47750545,0.3960569,9.0,1.0,1.0,1.0,
599868,1.0,-0.71793514,-0.11581612,-0.5250417,-0.438311,9.0,1.0,1.0,1.0,
599382,3.0,0.8631435,0.38948876,0.28942,0.12707287,9.0,1.0,1.0,1.0,
596495,4.0,-0.78054494,0.4423996,0.40003467,-0.1778594,9.0,1.0,1.0,1.0,
598265,5.0,0.6080932,-0.59987366,-0.36123717,0.3694748,9.0,1.0,1.0,1.0,
597465,6.0,0.5237137,-0.6280309,-0.42448363,0.38437545,9.0,1.0,1.0,1.0,
591731,0.0,-0.4336628,0.65089285,0.47754693,0.39604753,9.0,1.0,1.0,1.0,
599909,1.0,-0.7179359,-0.11566699,-0.5251216,-0.43825337,9.0,1.0,1.0,1.0,
598917,2.0,-0.8777033,-0.09086847,-0.4327378,0.17534944,9.0,1.0,1.0,1.0,
598957,2.0,-0.87779737,-0.09080347,-0.43264925,0.1751306,9.0,1.0,1.0,1.0,
599423,3.0,0.8632197,0.38940367,0.28920665,0.1273012,9.0,1.0,1.0,1.0,
598306,5.0,0.6078776,-0.5996843,-0.3616549,0.36972815,9.0,1.0,1.0,1.0,
596536,4.0,-0.7804955,0.4421418,0.40054065,-0.17757875,9.0,1.0,1.0,1.0,
597506,6.0,0.52429354,-0.62795377,-0.4244116,0.38379,9.0,1.0,1.0,1.0,
591772,0.0,-0.43353632,0.65080494,0.47745988,0.3964352,9.0,1.0,1.0,1.0,
599950,1.0,-0.71794254,-0.11573171,-0.5250884,-0.43826523,9.0,1.0,1.0,1.0,
598999,2.0,-0.87795067,-0.09079057,-0.43231687,0.17518961,9.0,1.0,1.0,1.0,
599464,3.0,0.8630248,0.3896872,0.2893949,0.1273274,9.0,1.0,1.0,1.0,
596577,4.0,-0.780479,0.44226125,0.40087333,-0.17660046,9.0,1.0,1.0,1.0,
598347,5.0,0.60871065,-0.59997064,-0.36091688,0.36861235,9.0,1.0,1.0,1.0,
597547,6.0,0.5248427,-0.6281262,-0.4239097,0.38331163,9.0,1.0,1.0,1.0,
591813,0.0,-0.4332258,0.65106684,0.47740528,0.39641032,9.0,1.0,1.0,1.0,
599991,1.0,-0.7180213,-0.1157608,-0.52499604,-0.4382392,9.0,1.0,1.0,1.0,
599040,2.0,-0.87819386,-0.09087233,-0.4318022,0.17519747,9.0,1.0,1.0,1.0,
599505,3.0,0.862898,0.3899952,0.2893696,0.12730134,9.0,1.0,1.0,1.0,
596618,4.0,-0.7802149,0.4424953,0.40152916,-0.1756885,9.0,1.0,1.0,1.0,
598388,5.0,0.6084479,-0.60045564,-0.36092752,0.36824617,9.0,1.0,1.0,1.0,
597587,6.0,0.52472687,-0.62857133,-0.42380092,0.3828606,9.0,1.0,1.0,1.0,
591854,0.0,-0.43296605,0.6510994,0.47752517,0.39649615,9.0,1.0,1.0,1.0,
600032,1.0,-0.71808463,-0.11556878,-0.5249221,-0.4382746,9.0,1.0,1.0,1.0,
599081,2.0,-0.87839586,-0.0908431,-0.43144184,0.17508817,9.0,1.0,1.0,1.0,
599546,3.0,0.8628529,0.39024457,0.28890756,0.12789111,9.0,1.0,1.0,1.0,
596658,4.0,-0.7801676,0.44290435,0.40185815,-0.17410922,9.0,1.0,1.0,1.0,
598429,5.0,0.60866934,-0.6013088,-0.36080196,0.36660716,9.0,1.0,1.0,1.0,
597628,6.0,0.52437025,-0.6294809,-0.42381755,0.38183492,9.0,1.0,1.0,1.0,
591895,0.0,-0.4326675,0.651166,0.4775758,0.39665177,9.0,1.0,1.0,1.0,
600073,1.0,-0.71816176,-0.11556672,-0.5247514,-0.43835312,9.0,1.0,1.0,1.0,
599122,2.0,-0.8785366,-0.09088455,-0.43119293,0.17497411,9.0,1.0,1.0,1.0,
599587,3.0,0.8627602,0.39038473,0.28893143,0.1280351,9.0,1.0,1.0,1.0,
596699,4.0,-0.7796152,0.4436176,0.40244016,-0.1734216,9.0,1.0,1.0,1.0,
598470,5.0,0.6081397,-0.60228884,-0.36118,0.3655038,9.0,1.0,1.0,1.0,
597669,6.0,0.52306664,-0.6305599,-0.4245508,0.3810273,9.0,1.0,1.0,1.0,
591936,0.0,-0.43244925,0.6513304,0.47731283,0.39693627,9.0,1.0,1.0,1.0,
600114,1.0,-0.7183322,-0.11543383,-0.5243465,-0.4385935,9.0,1.0,1.0,1.0,
599163,2.0,-0.878964,-0.09083024,-0.43047264,0.17462856,9.0,1.0,1.0,1.0,
599628,3.0,0.8626418,0.39063296,0.28893742,0.1280618,9.0,1.0,1.0,1.0,
596740,4.0,-0.7787262,0.44387725,0.40422747,-0.17259316,9.0,1.0,1.0,1.0,
598511,5.0,0.60708314,-0.6029817,-0.3623858,0.36492363,9.0,1.0,1.0,1.0,
597710,6.0,0.52230144,-0.6316907,-0.42483824,0.37988183,9.0,1.0,1.0,1.0,
591977,0.0,-0.43250903,0.65138096,0.4769258,0.39725336,9.0,1.0,1.0,1.0,
600154,1.0,-0.7185471,-0.11534788,-0.5241102,-0.4385466,9.0,1.0,1.0,1.0,
599204,2.0,-0.87936413,-0.09077561,-0.4296718,0.17461456,9.0,1.0,1.0,1.0,
599669,3.0,0.862528,0.39090443,0.28882307,0.1282574,9.0,1.0,1.0,1.0,
596781,4.0,-0.7792001,0.4442671,0.40373227,-0.17059863,9.0,1.0,1.0,1.0,
598552,5.0,0.60854614,-0.6033063,-0.3618578,0.36246592,9.0,1.0,1.0,1.0,
592018,0.0,-0.4325742,0.65106934,0.4769592,0.39765295,9.0,1.0,1.0,1.0,
600195,1.0,-0.71871805,-0.11541133,-0.5239466,-0.4384451,9.0,1.0,1.0,1.0,
599245,2.0,-0.87977487,-0.09084417,-0.4289252,0.17434548,9.0,1.0,1.0,1.0,
599710,3.0,0.8625618,0.39102277,0.28849226,0.12841399,9.0,1.0,1.0,1.0,
596822,4.0,-0.77979547,0.4449998,0.4026214,-0.16858228,9.0,1.0,1.0,1.0,
598593,5.0,0.6093212,-0.6035163,-0.36188504,0.3607832,9.0,1.0,1.0,1.0,
597751,6.0,0.52362233,-0.6321466,-0.42451835,0.37765604,9.0,1.0,1.0,1.0,
597791,6.0,0.5233552,-0.6318304,-0.42575356,0.37716457,9.0,1.0,1.0,1.0,
592059,0.0,-0.4326163,0.6509905,0.4766357,0.3981237,9.0,1.0,1.0,1.0,
600236,1.0,-0.71896815,-0.11533914,-0.5235773,-0.43849528,9.0,1.0,1.0,1.0,
599286,2.0,-0.88032955,-0.0909436,-0.4278035,0.17424974,9.0,1.0,1.0,1.0,
599751,3.0,0.8624563,0.39143857,0.288159,0.12860382,9.0,1.0,1.0,1.0,
598634,5.0,0.6074344,-0.6037808,-0.36402267,0.3613713,9.0,1.0,1.0,1.0,
597833,6.0,0.5216935,-0.63226074,-0.42774707,0.37648955,9.0,1.0,1.0,1.0,
592100,0.0,-0.43254957,0.6508606,0.47660473,0.39844567,9.0,1.0,1.0,1.0,
600277,1.0,-0.71911144,-0.1152128,-0.52341944,-0.4384818,9.0,1.0,1.0,1.0,
599327,2.0,-0.8806682,-0.0909543,-0.42714092,0.1741581,9.0,1.0,1.0,1.0,
599792,3.0,0.8624041,0.3916174,0.28809372,0.1285557,9.0,1.0,1.0,1.0,
596863,4.0,-0.77871865,0.44513893,0.4040155,-0.16985174,9.0,1.0,1.0,1.0,
596903,4.0,-0.77823013,0.44485015,0.4051256,-0.17020252,9.0,1.0,1.0,1.0,
598675,5.0,0.60716254,-0.60401696,-0.3649211,0.3605264,9.0,1.0,1.0,1.0,
597874,6.0,0.52155674,-0.6328455,-0.42814484,0.37524232,9.0,1.0,1.0,1.0,
592141,0.0,-0.4324001,0.6509734,0.47648352,0.3985685,9.0,1.0,1.0,1.0,
600318,1.0,-0.7189682,-0.11538993,-0.5235973,-0.43845776,9.0,1.0,1.0,1.0,
599368,2.0,-0.88065976,-0.09100462,-0.42711,0.17425048,9.0,1.0,1.0,1.0,
599833,3.0,0.8625407,0.39117724,0.28831056,0.12849315,9.0,1.0,1.0,1.0,
598716,5.0,0.60717434,-0.6040453,-0.3644663,0.36091915,9.0,1.0,1.0,1.0,
597915,6.0,0.522105,-0.6331681,-0.4270479,0.37518552,9.0,1.0,1.0,1.0,
592181,0.0,-0.43239993,0.65100354,0.4762939,0.39874616,9.0,1.0,1.0,1.0,
600358,1.0,-0.7190064,-0.11529968,-0.52353066,-0.4384986,9.0,1.0,1.0,1.0,
599873,3.0,0.8624558,0.39131448,0.2883508,0.12855555,9.0,1.0,1.0,1.0,
599409,2.0,-0.8805933,-0.09106659,-0.42719185,0.17435303,9.0,1.0,1.0,1.0,
596945,4.0,-0.7784036,0.44485727,0.4051239,-0.1693933,9.0,1.0,1.0,1.0,
596985,4.0,-0.77873385,0.44458112,0.4050171,-0.168855,9.0,1.0,1.0,1.0,
598757,5.0,0.6085669,-0.60348755,-0.36378077,0.36019745,9.0,1.0,1.0,1.0,
597956,6.0,0.52337927,-0.6324783,-0.42660636,0.37507597,9.0,1.0,1.0,1.0,
592222,0.0,-0.43232593,0.65106386,0.47617793,0.39886627,9.0,1.0,1.0,1.0,
600400,1.0,-0.7190244,-0.11515581,-0.52350724,-0.43853483,9.0,1.0,1.0,1.0,
599450,2.0,-0.8804756,-0.09121155,-0.4274028,0.17435499,9.0,1.0,1.0,1.0,
599914,3.0,0.8624903,0.39139473,0.28814507,0.12854062,9.0,1.0,1.0,1.0,
597027,4.0,-0.77885824,0.44434816,0.40496203,-0.16902626,9.0,1.0,1.0,1.0,
598798,5.0,0.6084506,-0.60337245,-0.36416504,0.3601986,9.0,1.0,1.0,1.0,
597995,6.0,0.52302325,-0.63251996,-0.42700747,0.37504575,9.0,1.0,1.0,1.0,
592263,0.0,-0.4324219,0.6510775,0.4758871,0.39908704,9.0,1.0,1.0,1.0,
600441,1.0,-0.71895045,-0.11538743,-0.52356005,-0.4385321,9.0,1.0,1.0,1.0,
599491,2.0,-0.88033825,-0.09116054,-0.4277047,0.1743348,9.0,1.0,1.0,1.0,
599955,3.0,0.86256206,0.39102104,0.28845274,0.1285056,9.0,1.0,1.0,1.0,
598839,5.0,0.6075283,-0.60341233,-0.36479172,0.3610532,9.0,1.0,1.0,1.0,
592303,0.0,-0.43249336,0.65107214,0.4757544,0.39917657,9.0,1.0,1.0,1.0,
600482,1.0,-0.71872085,-0.11546469,-0.523722,-0.43869475,9.0,1.0,1.0,1.0,
599532,2.0,-0.88007015,-0.09104294,-0.4282697,0.17436296,9.0,1.0,1.0,1.0,
599996,3.0,0.8624144,0.39109907,0.28877577,0.12853472,9.0,1.0,1.0,1.0,
598880,5.0,0.60736215,-0.6034039,-0.3647948,0.36134356,9.0,1.0,1.0,1.0,
598036,6.0,0.52203447,-0.63269025,-0.4274906,0.3755854,9.0,1.0,1.0,1.0,
598076,6.0,0.5220238,-0.63315475,-0.4268856,0.3755057,9.0,1.0,1.0,1.0,
592345,0.0,-0.43269604,0.6509064,0.4757529,0.39922896,9.0,1.0,1.0,1.0,
600523,1.0,-0.7185562,-0.11563595,-0.52390534,-0.43870035,9.0,1.0,1.0,1.0,
599573,2.0,-0.87957066,-0.09084183,-0.4292283,0.17463058,9.0,1.0,1.0,1.0,
600037,3.0,0.86234057,0.39115655,0.28902513,0.12829426,9.0,1.0,1.0,1.0,
598120,6.0,0.5225396,-0.63282806,-0.4256212,0.376772,9.0,1.0,1.0,1.0,
592386,0.0,-0.4329787,0.65088797,0.4757281,0.39898208,9.0,1.0,1.0,1.0,
600564,1.0,-0.7182894,-0.11565325,-0.5244507,-0.4384812,9.0,1.0,1.0,1.0,
599614,2.0,-0.8791426,-0.09078348,-0.43009368,0.17468803,9.0,1.0,1.0,1.0,
600078,3.0,0.86248696,0.39069068,0.28924555,0.12823255,9.0,1.0,1.0,1.0,
598160,6.0,0.5219866,-0.6326569,-0.42557713,0.37787417,9.0,1.0,1.0,1.0,
592427,0.0,-0.43309543,0.6509938,0.4757092,0.3987052,9.0,1.0,1.0,1.0,
600605,1.0,-0.71813154,-0.11563791,-0.52484304,-0.43827444,9.0,1.0,1.0,1.0,
599655,2.0,-0.878821,-0.0904318,-0.43071043,0.17496777,9.0,1.0,1.0,1.0,
600119,3.0,0.8625061,0.39040765,0.28967735,0.12799126,9.0,1.0,1.0,1.0,
598202,6.0,0.5211987,-0.63261014,-0.42584103,0.37874165,9.0,1.0,1.0,1.0,
592468,0.0,-0.43329468,0.6510274,0.47563916,0.3985173,9.0,1.0,1.0,1.0,
600646,1.0,-0.71791846,-0.11577316,-0.52532154,-0.4380144,9.0,1.0,1.0,1.0,
599696,2.0,-0.87851787,-0.09037783,-0.43123525,0.17522538,9.0,1.0,1.0,1.0,
600160,3.0,0.86247504,0.3904313,0.28990638,0.12760952,9.0,1.0,1.0,1.0,
598920,5.0,0.607114,-0.6032576,-0.36282915,0.36397448,9.0,1.0,1.0,1.0,
598960,5.0,0.60726625,-0.6027201,-0.36252755,0.3649102,9.0,1.0,1.0,1.0,
598243,6.0,0.52169627,-0.63204,-0.42525893,0.3796614,9.0,1.0,1.0,1.0,
592509,0.0,-0.4335139,0.6511744,0.4756499,0.39802557,9.0,1.0,1.0,1.0,
600687,1.0,-0.717808,-0.11585777,-0.52570677,-0.4377106,9.0,1.0,1.0,1.0,
599737,2.0,-0.87800974,-0.09033337,-0.43212503,0.17560273,9.0,1.0,1.0,1.0,
600201,3.0,0.86262006,0.39002144,0.29021603,0.12717798,9.0,1.0,1.0,1.0,
597314,4.0,-0.77911896,0.4439039,0.40268147,-0.17435692,9.0,1.0,1.0,1.0,
599083,5.0,0.60803306,-0.6024066,-0.3613348,0.36533412,9.0,1.0,1.0,1.0,
598284,6.0,0.523198,-0.6312309,-0.4239258,0.38043132,9.0,1.0,1.0,1.0,
592550,0.0,-0.43369925,0.6511916,0.4756718,0.39776945,9.0,1.0,1.0,1.0,
600728,1.0,-0.71760994,-0.11595482,-0.52615404,-0.4374723,9.0,1.0,1.0,1.0,
599780,2.0,-0.8777268,-0.08997878,-0.4327089,0.17576171,9.0,1.0,1.0,1.0,
600242,3.0,0.86286235,0.38960487,0.2900864,0.1271067,9.0,1.0,1.0,1.0,
597355,4.0,-0.7794098,0.44383952,0.40199327,-0.17480808,9.0,1.0,1.0,1.0,
599128,5.0,0.608253,-0.6020638,-0.36065784,0.36620075,9.0,1.0,1.0,1.0,
592591,0.0,-0.43399084,0.6511656,0.4757543,0.39739513,9.0,1.0,1.0,1.0,
600769,1.0,-0.717366,-0.11598445,-0.5263582,-0.4376189,9.0,1.0,1.0,1.0,
599818,2.0,-0.8774729,-0.08996617,-0.43317148,0.17589615,9.0,1.0,1.0,1.0,
600283,3.0,0.86286753,0.38960952,0.28999767,0.12725979,9.0,1.0,1.0,1.0,
597396,4.0,-0.7795864,0.44367287,0.40157607,-0.17540182,9.0,1.0,1.0,1.0,
599164,5.0,0.60806733,-0.60196465,-0.36046073,0.3668656,9.0,1.0,1.0,1.0,
598325,6.0,0.5224766,-0.63085026,-0.4237249,0.38227367,9.0,1.0,1.0,1.0,
598365,6.0,0.5227037,-0.6303844,-0.42350963,0.38296953,9.0,1.0,1.0,1.0,
592632,0.0,-0.43393043,0.6512614,0.47582543,0.39721876,9.0,1.0,1.0,1.0,
600810,1.0,-0.71731853,-0.11595848,-0.5264607,-0.43758032,9.0,1.0,1.0,1.0,
599859,2.0,-0.87741286,-0.08988115,-0.4333063,0.17590705,9.0,1.0,1.0,1.0,
600324,3.0,0.86284626,0.3895667,0.29027268,0.12690754,9.0,1.0,1.0,1.0,
599207,5.0,0.60782814,-0.6019421,-0.3604001,0.3673581,9.0,1.0,1.0,1.0,
598407,6.0,0.5220088,-0.6303099,-0.42347464,0.38407692,9.0,1.0,1.0,1.0,
592673,0.0,-0.43396923,0.6515024,0.47558728,0.3970664,9.0,1.0,1.0,1.0,
600851,1.0,-0.71741825,-0.11599417,-0.52637655,-0.4375085,9.0,1.0,1.0,1.0,
599900,2.0,-0.8772947,-0.08997267,-0.43348423,0.1760109,9.0,1.0,1.0,1.0,
600365,3.0,0.8629775,0.38929945,0.2902581,0.12686849,9.0,1.0,1.0,1.0,
597437,4.0,-0.77991027,0.44371483,0.40077615,-0.17568555,9.0,1.0,1.0,1.0,
597477,4.0,-0.7803323,0.44391257,0.3999631,-0.17516294,9.0,1.0,1.0,1.0,
599248,5.0,0.6080782,-0.6019168,-0.35959116,0.3677784,9.0,1.0,1.0,1.0,
598448,6.0,0.52316,-0.6303521,-0.42220783,0.38383624,9.0,1.0,1.0,1.0,
592714,0.0,-0.43373805,0.6513962,0.47601324,0.39698273,9.0,1.0,1.0,1.0,
600892,1.0,-0.717516,-0.11606794,-0.52609944,-0.43766192,9.0,1.0,1.0,1.0,
599941,2.0,-0.87730086,-0.09004336,-0.4334309,0.17607547,9.0,1.0,1.0,1.0,
600406,3.0,0.86290693,0.38937923,0.29045108,0.1266616,9.0,1.0,1.0,1.0,
597519,4.0,-0.78020906,0.44431105,0.39982283,-0.17502233,9.0,1.0,1.0,1.0,
599287,5.0,0.6087305,-0.6021481,-0.35818803,0.36768988,9.0,1.0,1.0,1.0,
598489,6.0,0.5233704,-0.6301876,-0.42126635,0.38485247,9.0,1.0,1.0,1.0,
592754,0.0,-0.4335619,0.65147805,0.4760421,0.3970062,9.0,1.0,1.0,1.0,
592794,0.0,-0.43352315,0.6515841,0.47581643,0.3971449,9.0,1.0,1.0,1.0,
600933,1.0,-0.7177038,-0.11615419,-0.5257756,-0.4377201,9.0,1.0,1.0,1.0,
600973,1.0,-0.7177104,-0.11595731,-0.5257196,-0.43782896,9.0,1.0,1.0,1.0,
599984,2.0,-0.8773071,-0.09028529,-0.43339223,0.17601578,9.0,1.0,1.0,1.0,
600024,2.0,-0.8772926,-0.09028853,-0.43345213,0.175939,9.0,1.0,1.0,1.0,
600447,3.0,0.8628825,0.38946524,0.29039583,0.1266903,9.0,1.0,1.0,1.0,
600487,3.0,0.86294425,0.38927063,0.29036006,0.12694992,9.0,1.0,1.0,1.0,
599332,5.0,0.6081377,-0.6023716,-0.35797545,0.3685107,9.0,1.0,1.0,1.0,
599372,5.0,0.60761726,-0.6028461,-0.35809723,0.36847508,9.0,1.0,1.0,1.0,
598530,6.0,0.52303493,-0.6304335,-0.4210902,0.3850983,9.0,1.0,1.0,1.0,
598570,6.0,0.5221363,-0.6307105,-0.42155984,0.38535035,9.0,1.0,1.0,1.0,
592837,0.0,-0.433414,0.651743,0.4756593,0.39719155,9.0,1.0,1.0,1.0,
601015,1.0,-0.7178668,-0.11607397,-0.5254429,-0.43787375,9.0,1.0,1.0,1.0,
600064,2.0,-0.87736344,-0.09028011,-0.43337053,0.17579105,9.0,1.0,1.0,1.0,
600529,3.0,0.8627932,0.3895406,0.29040116,0.12705423,9.0,1.0,1.0,1.0,
597560,4.0,-0.7802722,0.4445208,0.39949933,-0.17494726,9.0,1.0,1.0,1.0,
597600,4.0,-0.7801652,0.44469815,0.399519,-0.17492864,9.0,1.0,1.0,1.0,
597640,4.0,-0.780697,0.44521052,0.3985252,-0.17351405,9.0,1.0,1.0,1.0,
599410,5.0,0.607607,-0.6032382,-0.3579643,0.36797908,9.0,1.0,1.0,1.0,
598611,6.0,0.5223017,-0.63120955,-0.4209816,0.384941,9.0,1.0,1.0,1.0,
600570,3.0,0.862711,0.38975337,0.29025856,0.12728512,9.0,1.0,1.0,1.0,
600105,2.0,-0.87746966,-0.0903046,-0.433172,0.17573774,9.0,1.0,1.0,1.0,
600145,2.0,-0.8777661,-0.09034544,-0.4326419,0.1755422,9.0,1.0,1.0,1.0,
600611,3.0,0.86270386,0.38988176,0.28999886,0.12753221,9.0,1.0,1.0,1.0,
601097,1.0,-0.71803486,-0.11595432,-0.52511597,-0.43802196,9.0,1.0,1.0,1.0,
598652,6.0,0.52200735,-0.63124156,-0.4211446,0.3851093,9.0,1.0,1.0,1.0,
598692,6.0,0.52073616,-0.63181925,-0.42176813,0.3852009,9.0,1.0,1.0,1.0,
592960,0.0,-0.43339157,0.65168494,0.4757339,0.39722195,9.0,1.0,1.0,1.0,
601138,1.0,-0.7183014,-0.11574755,-0.52477926,-0.4380432,9.0,1.0,1.0,1.0,
600652,3.0,0.8627464,0.38997868,0.2896058,0.12784079,9.0,1.0,1.0,1.0,
593000,0.0,-0.43315953,0.6517733,0.47570392,0.39736608,9.0,1.0,1.0,1.0,
601178,1.0,-0.71843654,-0.11560997,-0.5244575,-0.4382431,9.0,1.0,1.0,1.0,
600187,2.0,-0.8780414,-0.09044214,-0.43203515,0.1756097,9.0,1.0,1.0,1.0,
600227,2.0,-0.8780976,-0.09044004,-0.43194932,0.1755409,9.0,1.0,1.0,1.0,
600693,3.0,0.8627705,0.38982067,0.28962418,0.12811868,9.0,1.0,1.0,1.0,
599533,5.0,0.6065679,-0.6045882,-0.35802105,0.36742213,9.0,1.0,1.0,1.0,
599573,5.0,0.6059664,-0.60481334,-0.35841787,0.3676572,9.0,1.0,1.0,1.0,
598734,6.0,0.52021176,-0.63230693,-0.42188513,0.3849807,9.0,1.0,1.0,1.0,
598774,6.0,0.5193302,-0.6329437,-0.4220325,0.38496307,9.0,1.0,1.0,1.0,
601219,1.0,-0.7184588,-0.11564271,-0.5242952,-0.43839237,9.0,1.0,1.0,1.0,
600269,2.0,-0.87814194,-0.09057334,-0.43186688,0.1754536,9.0,1.0,1.0,1.0,
600734,3.0,0.8625225,0.3902222,0.28978497,0.12820236,9.0,1.0,1.0,1.0,
593040,0.0,-0.43310928,0.651752,0.47564307,0.3975286,9.0,1.0,1.0,1.0,
593080,0.0,-0.43285567,0.6518246,0.4757006,0.3976169,9.0,1.0,1.0,1.0,
601260,1.0,-0.71858406,-0.11562117,-0.523997,-0.4385492,9.0,1.0,1.0,1.0,
600775,3.0,0.86248314,0.3903801,0.28970826,0.12815966,9.0,1.0,1.0,1.0,
600310,2.0,-0.8781912,-0.09065433,-0.43171003,0.17555054,9.0,1.0,1.0,1.0,
599615,5.0,0.6068038,-0.60480016,-0.35781804,0.36688104,9.0,1.0,1.0,1.0,
599655,5.0,0.60717446,-0.60504293,-0.35752305,0.36615443,9.0,1.0,1.0,1.0,
598816,6.0,0.5207982,-0.6326631,-0.42139196,0.38414216,9.0,1.0,1.0,1.0,
598856,6.0,0.520135,-0.63285786,-0.42211723,0.38392353,9.0,1.0,1.0,1.0,
593124,0.0,-0.43290392,0.65175533,0.47559744,0.39780128,9.0,1.0,1.0,1.0,
601301,1.0,-0.71866554,-0.11557874,-0.5237854,-0.43867967,9.0,1.0,1.0,1.0,
600351,2.0,-0.8781516,-0.09092982,-0.43175235,0.17550223,9.0,1.0,1.0,1.0,
600816,3.0,0.8625387,0.39026067,0.28964698,0.12828773,9.0,1.0,1.0,1.0,
599697,5.0,0.6066805,-0.60538286,-0.3579023,0.36604097,9.0,1.0,1.0,1.0,
593165,0.0,-0.43291563,0.6517535,0.47575852,0.39759877,9.0,1.0,1.0,1.0,
601342,1.0,-0.71861786,-0.11557792,-0.5236573,-0.43891096,9.0,1.0,1.0,1.0,
600392,2.0,-0.87814623,-0.09089661,-0.4317002,0.17567454,9.0,1.0,1.0,1.0,
600857,3.0,0.8624441,0.390475,0.28961936,0.12833479,9.0,1.0,1.0,1.0,
599738,5.0,0.6064884,-0.605761,-0.35802203,0.3656164,9.0,1.0,1.0,1.0,
598898,6.0,0.51988125,-0.6329167,-0.42262003,0.38361675,9.0,1.0,1.0,1.0,
593205,0.0,-0.43290135,0.6517089,0.47586697,0.39755768,9.0,1.0,1.0,1.0,
601383,1.0,-0.71858275,-0.11564337,-0.5236774,-0.43892717,9.0,1.0,1.0,1.0,
600433,2.0,-0.8781871,-0.0906923,-0.43165347,0.1756905,9.0,1.0,1.0,1.0,
600897,3.0,0.86247534,0.39046428,0.289524,0.12837219,9.0,1.0,1.0,1.0,
601423,1.0,-0.71851707,-0.11561208,-0.52362204,-0.43910885,9.0,1.0,1.0,1.0,
600938,3.0,0.8623778,0.3906938,0.28941786,0.1285679,9.0,1.0,1.0,1.0,
600474,2.0,-0.87817246,-0.0907367,-0.43168,0.17567547,9.0,1.0,1.0,1.0,
599781,5.0,0.60585564,-0.60634995,-0.35811487,0.36559823,9.0,1.0,1.0,1.0,
599821,5.0,0.605234,-0.60683936,-0.3583105,0.36562407,9.0,1.0,1.0,1.0,
598941,6.0,0.51921886,-0.6329586,-0.42318153,0.38382587,9.0,1.0,1.0,1.0,
598981,6.0,0.518464,-0.6335934,-0.42309347,0.38389567,9.0,1.0,1.0,1.0,
593287,0.0,-0.43295607,0.65174085,0.47570556,0.39763895,9.0,1.0,1.0,1.0,
601465,1.0,-0.71855456,-0.11554652,-0.52340835,-0.4393194,9.0,1.0,1.0,1.0,
600515,2.0,-0.878275,-0.09079277,-0.4314874,0.17560762,9.0,1.0,1.0,1.0,
600979,3.0,0.8623154,0.39082867,0.28936562,0.1286945,9.0,1.0,1.0,1.0,
599863,5.0,0.6053938,-0.60746545,-0.35778195,0.3648363,9.0,1.0,1.0,1.0,
599025,6.0,0.51846594,-0.6342136,-0.4226839,0.3833198,9.0,1.0,1.0,1.0,
593328,0.0,-0.43283293,0.6517063,0.4759144,0.39757967,9.0,1.0,1.0,1.0,
601506,1.0,-0.71877766,-0.11538386,-0.52313334,-0.43932495,9.0,1.0,1.0,1.0,
600556,2.0,-0.8783987,-0.09099273,-0.43121028,0.17556565,9.0,1.0,1.0,1.0,
601020,3.0,0.8622766,0.39100835,0.2891862,0.12881084,9.0,1.0,1.0,1.0,
599902,5.0,0.6047394,-0.6078893,-0.35758513,0.36540845,9.0,1.0,1.0,1.0,
599064,6.0,0.5173399,-0.63447297,-0.4232062,0.38383535,9.0,1.0,1.0,1.0,
593369,0.0,-0.4326106,0.65182203,0.47591048,0.39763665,9.0,1.0,1.0,1.0,
601547,1.0,-0.7186405,-0.11532047,-0.52323896,-0.43944013,9.0,1.0,1.0,1.0,
600597,2.0,-0.878379,-0.09094589,-0.43126056,0.17556506,9.0,1.0,1.0,1.0,
601061,3.0,0.8621617,0.39114833,0.289293,0.12891607,9.0,1.0,1.0,1.0,
599945,5.0,0.60460037,-0.6086066,-0.35684812,0.36516517,9.0,1.0,1.0,1.0,
599105,6.0,0.51724774,-0.63510936,-0.422464,0.3837247,9.0,1.0,1.0,1.0,
593410,0.0,-0.4323663,0.6519976,0.4758616,0.39767292,9.0,1.0,1.0,1.0,
601588,1.0,-0.7187206,-0.11532375,-0.52300483,-0.4395869,9.0,1.0,1.0,1.0,
600638,2.0,-0.87830687,-0.09106973,-0.43139747,0.17552549,9.0,1.0,1.0,1.0,
